Date,Open,High,Low,Close
1993-05-03 00:00:00+07:00,313.6777649,313.6777649,313.6777649,313.6777649
1993-05-04 00:00:00+07:00,313.8977661,313.8977661,313.8977661,313.8977661
1993-05-05 00:00:00+07:00,313.5977478,313.5977478,313.5977478,313.5977478
1993-05-07 00:00:00+07:00,315.067749,315.067749,315.067749,315.067749
1993-05-10 00:00:00+07:00,316.357666,316.357666,316.357666,316.357666
1993-05-11 00:00:00+07:00,316.3976746,316.3976746,316.3976746,316.3976746
1993-05-12 00:00:00+07:00,319.1075439,319.1075439,319.1075439,319.1075439
1993-05-13 00:00:00+07:00,321.8274841,321.8274841,321.8274841,321.8274841
1993-05-14 00:00:00+07:00,323.537384,323.537384,323.537384,323.537384
1993-05-17 00:00:00+07:00,325.4172974,325.4172974,325.4172974,325.4172974
1993-05-18 00:00:00+07:00,325.3073425,325.3073425,325.3073425,325.3073425
1993-05-19 00:00:00+07:00,326.3972778,326.3972778,326.3972778,326.3972778
1993-05-21 00:00:00+07:00,326.4272766,326.4272766,326.4272766,326.4272766
1993-05-24 00:00:00+07:00,328.7871704,328.7871704,328.7871704,328.7871704
1993-05-25 00:00:00+07:00,330.6271362,330.6271362,330.6271362,330.6271362
1993-05-26 00:00:00+07:00,331.8970947,331.8970947,331.8970947,331.8970947
1993-05-27 00:00:00+07:00,333.9070129,333.9070129,333.9070129,333.9070129
1993-05-28 00:00:00+07:00,333.3570251,333.3570251,333.3570251,333.3570251
1993-05-31 00:00:00+07:00,341.8367004,341.8367004,341.8367004,341.8367004
1993-06-02 00:00:00+07:00,345.976532,345.976532,345.976532,345.976532
1993-06-03 00:00:00+07:00,349.8033752,349.8033752,349.8033752,349.8033752
1993-06-04 00:00:00+07:00,349.6463928,349.6463928,349.6463928,349.6463928
1993-06-07 00:00:00+07:00,349.3263855,349.3263855,349.3263855,349.3263855
1993-06-08 00:00:00+07:00,351.9872742,351.9872742,351.9872742,351.9872742
1993-06-09 00:00:00+07:00,352.8162537,352.8162537,352.8162537,352.8162537
1993-06-10 00:00:00+07:00,351.366333,351.366333,351.366333,351.366333
1993-06-11 00:00:00+07:00,350.2863464,350.2863464,350.2863464,350.2863464
1993-06-14 00:00:00+07:00,351.3263245,351.3263245,351.3263245,351.3263245
1993-06-15 00:00:00+07:00,351.6863403,351.6863403,351.6863403,351.6863403
1993-06-16 00:00:00+07:00,353.9962158,353.9962158,353.9962158,353.9962158
1993-06-17 00:00:00+07:00,354.9161987,354.9161987,354.9161987,354.9161987
1993-06-18 00:00:00+07:00,355.6261902,355.6261902,355.6261902,355.6261902
1993-06-22 00:00:00+07:00,356.1661072,356.1661072,356.1661072,356.1661072
1993-06-23 00:00:00+07:00,358.3660583,358.3660583,358.3660583,358.3660583
1993-06-24 00:00:00+07:00,358.8760376,358.8760376,358.8760376,358.8760376
1993-06-25 00:00:00+07:00,358.8660278,358.8660278,358.8660278,358.8660278
1993-06-28 00:00:00+07:00,358.6060181,358.6060181,358.6060181,358.6060181
1993-06-29 00:00:00+07:00,358.8260193,358.8260193,358.8260193,358.8260193
1993-06-30 00:00:00+07:00,360.3359985,360.3359985,360.3359985,360.3359985
1993-07-01 00:00:00+07:00,360.5159607,360.5159607,360.5159607,360.5159607
1993-07-02 00:00:00+07:00,360.7059631,360.7059631,360.7059631,360.7059631
1993-07-05 00:00:00+07:00,359.565979,359.565979,359.565979,359.565979
1993-07-06 00:00:00+07:00,361.0359497,361.0359497,361.0359497,361.0359497
1993-07-07 00:00:00+07:00,360.2659912,360.2659912,360.2659912,360.2659912
1993-07-08 00:00:00+07:00,360.1159973,360.1159973,360.1159973,360.1159973
1993-07-09 00:00:00+07:00,359.6560059,359.6560059,359.6560059,359.6560059
1993-07-12 00:00:00+07:00,359.4060059,359.4060059,359.4060059,359.4060059
1993-07-13 00:00:00+07:00,356.7461243,356.7461243,356.7461243,356.7461243
1993-07-14 00:00:00+07:00,357.1761169,357.1761169,357.1761169,357.1761169
1993-07-15 00:00:00+07:00,356.5661011,356.5661011,356.5661011,356.5661011
1993-07-16 00:00:00+07:00,356.7261047,356.7261047,356.7261047,356.7261047
1993-07-19 00:00:00+07:00,356.3460999,356.3460999,356.3460999,356.3460999
1993-07-20 00:00:00+07:00,354.8161926,354.8161926,354.8161926,354.8161926
1993-07-21 00:00:00+07:00,355.0562134,355.0562134,355.0562134,355.0562134
1993-07-22 00:00:00+07:00,355.1861877,355.1861877,355.1861877,355.1861877
1993-07-23 00:00:00+07:00,355.4161682,355.4161682,355.4161682,355.4161682
1993-07-26 00:00:00+07:00,355.3161621,355.3161621,355.3161621,355.3161621
1993-07-27 00:00:00+07:00,355.4861755,355.4861755,355.4861755,355.4861755
1993-07-28 00:00:00+07:00,354.6262207,354.6262207,354.6262207,354.6262207
1993-07-29 00:00:00+07:00,354.0462036,354.0462036,354.0462036,354.0462036
1993-07-30 00:00:00+07:00,356.7061157,356.7061157,356.7061157,356.7061157
1993-08-02 00:00:00+07:00,356.8261108,356.8261108,356.8261108,356.8261108
1993-08-03 00:00:00+07:00,358.1160889,358.1160889,358.1160889,358.1160889
1993-08-04 00:00:00+07:00,358.6760254,358.6760254,358.6760254,358.6760254
1993-08-05 00:00:00+07:00,359.9859924,359.9859924,359.9859924,359.9859924
1993-08-06 00:00:00+07:00,362.5958862,362.5958862,362.5958862,362.5958862
1993-08-09 00:00:00+07:00,364.5158386,364.5158386,364.5158386,364.5158386
1993-08-10 00:00:00+07:00,369.8156128,369.8156128,369.8156128,369.8156128
1993-08-11 00:00:00+07:00,377.3353271,377.3353271,377.3353271,377.3353271
1993-08-12 00:00:00+07:00,380.2752075,380.2752075,380.2752075,380.2752075
1993-08-13 00:00:00+07:00,379.9252014,379.9252014,379.9252014,379.9252014
1993-08-16 00:00:00+07:00,381.9951172,381.9951172,381.9951172,381.9951172
1993-08-18 00:00:00+07:00,383.4150696,383.4150696,383.4150696,383.4150696
1993-08-19 00:00:00+07:00,384.8050537,384.8050537,384.8050537,384.8050537
1993-08-20 00:00:00+07:00,387.894928,387.894928,387.894928,387.894928
1993-08-23 00:00:00+07:00,390.1648254,390.1648254,390.1648254,390.1648254
1993-08-24 00:00:00+07:00,393.6146851,393.6146851,393.6146851,393.6146851
1993-08-25 00:00:00+07:00,398.4744568,398.4744568,398.4744568,398.4744568
1993-08-26 00:00:00+07:00,405.5441895,405.5441895,405.5441895,405.5441895
1993-08-27 00:00:00+07:00,409.6540833,409.6540833,409.6540833,409.6540833
1993-08-31 00:00:00+07:00,417.2837524,417.2837524,417.2837524,417.2837524
1993-09-01 00:00:00+07:00,422.8135376,422.8135376,422.8135376,422.8135376
1993-09-02 00:00:00+07:00,418.3937073,418.3937073,418.3937073,418.3937073
1993-09-03 00:00:00+07:00,417.1437683,417.1437683,417.1437683,417.1437683
1993-09-06 00:00:00+07:00,416.1138,416.1138,416.1138,416.1138
1993-09-07 00:00:00+07:00,418.0437012,418.0437012,418.0437012,418.0437012
1993-09-08 00:00:00+07:00,422.3335571,422.3335571,422.3335571,422.3335571
1993-09-09 00:00:00+07:00,426.0934143,426.0934143,426.0934143,426.0934143
1993-09-10 00:00:00+07:00,427.9733276,427.9733276,427.9733276,427.9733276
1993-09-13 00:00:00+07:00,428.313324,428.313324,428.313324,428.313324
1993-09-14 00:00:00+07:00,428.3433228,428.3433228,428.3433228,428.3433228
1993-09-15 00:00:00+07:00,431.2931824,431.2931824,431.2931824,431.2931824
1993-09-16 00:00:00+07:00,430.0362854,430.0362854,430.0362854,430.0362854
1993-09-17 00:00:00+07:00,430.3432617,430.3432617,430.3432617,430.3432617
1993-09-20 00:00:00+07:00,431.473175,431.473175,431.473175,431.473175
1993-09-21 00:00:00+07:00,430.5532837,430.5532837,430.5532837,430.5532837
1993-09-22 00:00:00+07:00,427.7433777,427.7433777,427.7433777,427.7433777
1993-09-23 00:00:00+07:00,425.3234253,425.3234253,425.3234253,425.3234253
1993-09-24 00:00:00+07:00,421.0236511,421.0236511,421.0236511,421.0236511
1993-09-27 00:00:00+07:00,420.8836365,420.8836365,420.8836365,420.8836365
1993-09-28 00:00:00+07:00,418.3836975,418.3836975,418.3836975,418.3836975
1993-09-29 00:00:00+07:00,419.4836731,419.4836731,419.4836731,419.4836731
1993-09-30 00:00:00+07:00,419.943634,419.943634,419.943634,419.943634
1993-10-01 00:00:00+07:00,443.2427673,443.2427673,443.2427673,443.2427673
1993-10-04 00:00:00+07:00,446.2326355,446.2326355,446.2326355,446.2326355
1993-10-05 00:00:00+07:00,441.5528259,441.5528259,441.5528259,441.5528259
1993-10-06 00:00:00+07:00,439.4029236,439.4029236,439.4029236,439.4029236
1993-10-07 00:00:00+07:00,436.4729919,436.4729919,436.4729919,436.4729919
1993-10-08 00:00:00+07:00,438.5328979,438.5328979,438.5328979,438.5328979
1993-10-11 00:00:00+07:00,440.3928528,440.3928528,440.3928528,440.3928528
1993-10-12 00:00:00+07:00,443.8527222,443.8527222,443.8527222,443.8527222
1993-10-13 00:00:00+07:00,448.9625244,448.9625244,448.9625244,448.9625244
1993-10-14 00:00:00+07:00,453.932373,453.932373,453.932373,453.932373
1993-10-15 00:00:00+07:00,454.8222656,454.8222656,454.8222656,454.8222656
1993-10-18 00:00:00+07:00,456.7822266,456.7822266,456.7822266,456.7822266
1993-10-19 00:00:00+07:00,460.012085,460.012085,460.012085,460.012085
1993-10-20 00:00:00+07:00,463.071991,463.071991,463.071991,463.071991
1993-10-21 00:00:00+07:00,466.2918396,466.2918396,466.2918396,466.2918396
1993-10-22 00:00:00+07:00,466.2018433,466.2018433,466.2018433,466.2018433
1993-10-25 00:00:00+07:00,464.4519043,464.4519043,464.4519043,464.4519043
1993-10-26 00:00:00+07:00,464.6219177,464.6219177,464.6219177,464.6219177
1993-10-27 00:00:00+07:00,464.7818909,464.7818909,464.7818909,464.7818909
1993-10-28 00:00:00+07:00,465.0918884,465.0918884,465.0918884,465.0918884
1993-10-29 00:00:00+07:00,466.1318665,466.1318665,466.1318665,466.1318665
1993-11-01 00:00:00+07:00,469.0817261,469.0817261,469.0817261,469.0817261
1993-11-02 00:00:00+07:00,473.9915771,473.9915771,473.9915771,473.9915771
1993-11-03 00:00:00+07:00,484.2311401,484.2311401,484.2311401,484.2311401
1993-11-04 00:00:00+07:00,500.7304993,500.7304993,500.7304993,500.7304993
1993-11-05 00:00:00+07:00,507.2002563,507.2002563,507.2002563,507.2002563
1993-11-08 00:00:00+07:00,507.7602234,507.7602234,507.7602234,507.7602234
1993-11-09 00:00:00+07:00,508.0402222,508.0402222,508.0402222,508.0402222
1993-11-10 00:00:00+07:00,510.2111511,510.2111511,510.2111511,510.2111511
1993-11-11 00:00:00+07:00,511.329071,511.329071,511.329071,511.329071
1993-11-12 00:00:00+07:00,512.8500366,512.8500366,512.8500366,512.8500366
1993-11-15 00:00:00+07:00,516.7919312,516.7919312,516.7919312,516.7919312
1993-11-16 00:00:00+07:00,523.1696777,523.1696777,523.1696777,523.1696777
1993-11-17 00:00:00+07:00,533.1621704,533.1621704,533.1621704,533.1621704
1993-11-18 00:00:00+07:00,535.229187,535.229187,535.229187,535.229187
1993-11-19 00:00:00+07:00,535.0932007,535.0932007,535.0932007,535.0932007
1993-11-22 00:00:00+07:00,536.4391479,536.4391479,536.4391479,536.4391479
1993-11-23 00:00:00+07:00,523.2896729,523.2896729,523.2896729,523.2896729
1993-11-24 00:00:00+07:00,523.8096313,523.8096313,523.8096313,523.8096313
1993-11-25 00:00:00+07:00,524.1796265,524.1796265,524.1796265,524.1796265
1993-11-26 00:00:00+07:00,522.3996582,522.3996582,522.3996582,522.3996582
1993-11-29 00:00:00+07:00,520.4397583,520.4397583,520.4397583,520.4397583
1993-11-30 00:00:00+07:00,518.7598267,518.7598267,518.7598267,518.7598267
1993-12-01 00:00:00+07:00,517.8398438,517.8398438,517.8398438,517.8398438
1993-12-02 00:00:00+07:00,519.9897461,519.9897461,519.9897461,519.9897461
1993-12-03 00:00:00+07:00,521.7096558,521.7096558,521.7096558,521.7096558
1993-12-06 00:00:00+07:00,523.5196533,523.5196533,523.5196533,523.5196533
1993-12-07 00:00:00+07:00,523.3896484,523.3896484,523.3896484,523.3896484
1993-12-08 00:00:00+07:00,523.2996826,523.2996826,523.2996826,523.2996826
1993-12-09 00:00:00+07:00,525.2994995,525.2994995,525.2994995,525.2994995
1993-12-10 00:00:00+07:00,528.4393921,528.4393921,528.4393921,528.4393921
1993-12-13 00:00:00+07:00,527.9094849,527.9094849,527.9094849,527.9094849
1993-12-14 00:00:00+07:00,536.0591431,536.0591431,536.0591431,536.0591431
1993-12-15 00:00:00+07:00,543.8188477,543.8188477,543.8188477,543.8188477
1993-12-16 00:00:00+07:00,553.3364258,553.3364258,553.3364258,553.3364258
1993-12-17 00:00:00+07:00,556.9283447,556.9283447,556.9283447,556.9283447
1993-12-20 00:00:00+07:00,552.878479,552.878479,552.878479,552.878479
1993-12-21 00:00:00+07:00,552.1784668,552.1784668,552.1784668,552.1784668
1993-12-22 00:00:00+07:00,550.048645,550.048645,550.048645,550.048645
1993-12-23 00:00:00+07:00,557.3183594,557.3183594,557.3183594,557.3183594
1993-12-24 00:00:00+07:00,560.578186,560.578186,560.578186,560.578186
1993-12-27 00:00:00+07:00,565.9179688,565.9179688,565.9179688,565.9179688
1993-12-28 00:00:00+07:00,572.5476685,572.5476685,572.5476685,572.5476685
1993-12-29 00:00:00+07:00,587.8571167,587.8571167,587.8571167,587.8571167
1993-12-30 00:00:00+07:00,588.7471313,588.7471313,588.7471313,588.7471313
1994-01-03 00:00:00+07:00,589.6270752,589.6270752,589.6270752,589.6270752
1994-01-04 00:00:00+07:00,599.916626,599.916626,599.916626,599.916626
1994-01-05 00:00:00+07:00,612.8661499,612.8661499,612.8661499,612.8661499
1994-01-06 00:00:00+07:00,609.2962646,609.2962646,609.2962646,609.2962646
1994-01-07 00:00:00+07:00,607.6663818,607.6663818,607.6663818,607.6663818
1994-01-11 00:00:00+07:00,598.0266724,598.0266724,598.0266724,598.0266724
1994-01-12 00:00:00+07:00,585.1971436,585.1971436,585.1971436,585.1971436
1994-01-13 00:00:00+07:00,571.9977417,571.9977417,571.9977417,571.9977417
1994-01-14 00:00:00+07:00,577.6675415,577.6675415,577.6675415,577.6675415
1994-01-17 00:00:00+07:00,587.137085,587.137085,587.137085,587.137085
1994-01-18 00:00:00+07:00,591.9869385,591.9869385,591.9869385,591.9869385
1994-01-19 00:00:00+07:00,595.9768066,595.9768066,595.9768066,595.9768066
1994-01-20 00:00:00+07:00,592.9169312,592.9169312,592.9169312,592.9169312
1994-01-21 00:00:00+07:00,590.2390747,590.2390747,590.2390747,590.2390747
1994-01-24 00:00:00+07:00,588.0270996,588.0270996,588.0270996,588.0270996
1994-01-25 00:00:00+07:00,586.5471802,586.5471802,586.5471802,586.5471802
1994-01-26 00:00:00+07:00,584.7572632,584.7572632,584.7572632,584.7572632
1994-01-27 00:00:00+07:00,590.4470215,590.4470215,590.4470215,590.4470215
1994-01-28 00:00:00+07:00,592.6269531,592.6269531,592.6269531,592.6269531
1994-01-31 00:00:00+07:00,591.9969482,591.9969482,591.9969482,591.9969482
1994-02-01 00:00:00+07:00,591.9269409,591.9269409,591.9269409,591.9269409
1994-02-02 00:00:00+07:00,592.1669312,592.1669312,592.1669312,592.1669312
1994-02-03 00:00:00+07:00,594.336792,594.336792,594.336792,594.336792
1994-02-04 00:00:00+07:00,601.8065796,601.8065796,601.8065796,601.8065796
1994-02-07 00:00:00+07:00,594.0969238,594.0969238,594.0969238,594.0969238
1994-02-08 00:00:00+07:00,587.9470825,587.9470825,587.9470825,587.9470825
1994-02-09 00:00:00+07:00,580.6273804,580.6273804,580.6273804,580.6273804
1994-02-10 00:00:00+07:00,583.4472656,583.4472656,583.4472656,583.4472656
1994-02-11 00:00:00+07:00,586.597168,586.597168,586.597168,586.597168
1994-02-14 00:00:00+07:00,586.7271729,586.7271729,586.7271729,586.7271729
1994-02-15 00:00:00+07:00,582.6873779,582.6873779,582.6873779,582.6873779
1994-02-16 00:00:00+07:00,574.7976685,574.7976685,574.7976685,574.7976685
1994-02-17 00:00:00+07:00,564.6680908,564.6680908,564.6680908,564.6680908
1994-02-18 00:00:00+07:00,554.7584229,554.7584229,554.7584229,554.7584229
1994-02-21 00:00:00+07:00,543.7388306,543.7388306,543.7388306,543.7388306
1994-02-22 00:00:00+07:00,552.8284302,552.8284302,552.8284302,552.8284302
1994-02-23 00:00:00+07:00,551.8585205,551.8585205,551.8585205,551.8585205
1994-02-24 00:00:00+07:00,552.4984741,552.4984741,552.4984741,552.4984741
1994-02-25 00:00:00+07:00,547.4886475,547.4886475,547.4886475,547.4886475
1994-02-28 00:00:00+07:00,546.2087402,546.2087402,546.2087402,546.2087402
1994-03-01 00:00:00+07:00,546.3887329,546.3887329,546.3887329,546.3887329
1994-03-02 00:00:00+07:00,540.4489136,540.4489136,540.4489136,540.4489136
1994-03-03 00:00:00+07:00,530.3493652,530.3493652,530.3493652,530.3493652
1994-03-04 00:00:00+07:00,521.3596802,521.3596802,521.3596802,521.3596802
1994-03-07 00:00:00+07:00,522.3496704,522.3496704,522.3496704,522.3496704
1994-03-08 00:00:00+07:00,521.1496582,521.1496582,521.1496582,521.1496582
1994-03-09 00:00:00+07:00,514.5499268,514.5499268,514.5499268,514.5499268
1994-03-10 00:00:00+07:00,514.289978,514.289978,514.289978,514.289978
1994-03-17 00:00:00+07:00,509.8301697,509.8301697,509.8301697,509.8301697
1994-03-18 00:00:00+07:00,508.860199,508.860199,508.860199,508.860199
1994-03-21 00:00:00+07:00,501.1805115,501.1805115,501.1805115,501.1805115
1994-03-22 00:00:00+07:00,485.4511108,485.4511108,485.4511108,485.4511108
1994-03-23 00:00:00+07:00,486.881073,486.881073,486.881073,486.881073
1994-03-24 00:00:00+07:00,494.1607666,494.1607666,494.1607666,494.1607666
1994-03-25 00:00:00+07:00,490.8168945,490.8168945,490.8168945,490.8168945
1994-03-28 00:00:00+07:00,491.0318604,491.0318604,491.0318604,491.0318604
1994-03-29 00:00:00+07:00,487.2010803,487.2010803,487.2010803,487.2010803
1994-03-30 00:00:00+07:00,492.3508301,492.3508301,492.3508301,492.3508301
1994-04-04 00:00:00+07:00,485.8910828,485.8910828,485.8910828,485.8910828
1994-04-05 00:00:00+07:00,480.9412537,480.9412537,480.9412537,480.9412537
1994-04-06 00:00:00+07:00,473.9415588,473.9415588,473.9415588,473.9415588
1994-04-07 00:00:00+07:00,467.961792,467.961792,467.961792,467.961792
1994-04-08 00:00:00+07:00,463.4119873,463.4119873,463.4119873,463.4119873
1994-04-11 00:00:00+07:00,456.8922119,456.8922119,456.8922119,456.8922119
1994-04-13 00:00:00+07:00,462.3519897,462.3519897,462.3519897,462.3519897
1994-04-14 00:00:00+07:00,469.2617188,469.2617188,469.2617188,469.2617188
1994-04-15 00:00:00+07:00,472.6316223,472.6316223,472.6316223,472.6316223
1994-04-18 00:00:00+07:00,475.7514648,475.7514648,475.7514648,475.7514648
1994-04-19 00:00:00+07:00,465.7418823,465.7418823,465.7418823,465.7418823
1994-04-20 00:00:00+07:00,458.6621399,458.6621399,458.6621399,458.6621399
1994-04-21 00:00:00+07:00,456.5422363,456.5422363,456.5422363,456.5422363
1994-04-22 00:00:00+07:00,454.8322754,454.8322754,454.8322754,454.8322754
1994-04-25 00:00:00+07:00,454.3923035,454.3923035,454.3923035,454.3923035
1994-04-26 00:00:00+07:00,454.3023376,454.3023376,454.3023376,454.3023376
1994-04-27 00:00:00+07:00,461.6820374,461.6820374,461.6820374,461.6820374
1994-04-28 00:00:00+07:00,465.2619019,465.2619019,465.2619019,465.2619019
1994-04-29 00:00:00+07:00,462.3819885,462.3819885,462.3819885,462.3819885
1994-05-02 00:00:00+07:00,461.7919922,461.7919922,461.7919922,461.7919922
1994-05-03 00:00:00+07:00,460.3220825,460.3220825,460.3220825,460.3220825
1994-05-04 00:00:00+07:00,462.6220093,462.6220093,462.6220093,462.6220093
1994-05-05 00:00:00+07:00,462.5419922,462.5419922,462.5419922,462.5419922
1994-05-06 00:00:00+07:00,463.1019897,463.1019897,463.1019897,463.1019897
1994-05-09 00:00:00+07:00,464.2619019,464.2619019,464.2619019,464.2619019
1994-05-10 00:00:00+07:00,463.0220032,463.0220032,463.0220032,463.0220032
1994-05-11 00:00:00+07:00,465.5118713,465.5118713,465.5118713,465.5118713
1994-05-13 00:00:00+07:00,467.3818054,467.3818054,467.3818054,467.3818054
1994-05-16 00:00:00+07:00,467.8417664,467.8417664,467.8417664,467.8417664
1994-05-17 00:00:00+07:00,471.7516174,471.7516174,471.7516174,471.7516174
1994-05-18 00:00:00+07:00,477.1914368,477.1914368,477.1914368,477.1914368
1994-05-19 00:00:00+07:00,482.7221985,482.7221985,482.7221985,482.7221985
1994-05-20 00:00:00+07:00,487.9709778,487.9709778,487.9709778,487.9709778
1994-05-23 00:00:00+07:00,498.3405762,498.3405762,498.3405762,498.3405762
1994-05-24 00:00:00+07:00,501.9764404,501.9764404,501.9764404,501.9764404
1994-05-26 00:00:00+07:00,502.5804443,502.5804443,502.5804443,502.5804443
1994-05-27 00:00:00+07:00,504.9503479,504.9503479,504.9503479,504.9503479
1994-05-30 00:00:00+07:00,504.4703369,504.4703369,504.4703369,504.4703369
1994-05-31 00:00:00+07:00,501.7704773,501.7704773,501.7704773,501.7704773
1994-06-01 00:00:00+07:00,494.3107605,494.3107605,494.3107605,494.3107605
1994-06-02 00:00:00+07:00,487.0910645,487.0910645,487.0910645,487.0910645
1994-06-03 00:00:00+07:00,486.7110901,486.7110901,486.7110901,486.7110901
1994-06-06 00:00:00+07:00,486.5110779,486.5110779,486.5110779,486.5110779
1994-06-07 00:00:00+07:00,486.0910645,486.0910645,486.0910645,486.0910645
1994-06-08 00:00:00+07:00,484.881134,484.881134,484.881134,484.881134
1994-06-09 00:00:00+07:00,484.881134,484.881134,484.881134,484.881134
1994-06-10 00:00:00+07:00,483.031189,483.031189,483.031189,483.031189
1994-06-13 00:00:00+07:00,483.0011902,483.0011902,483.0011902,483.0011902
1994-06-14 00:00:00+07:00,482.3312378,482.3312378,482.3312378,482.3312378
1994-06-15 00:00:00+07:00,482.071228,482.071228,482.071228,482.071228
1994-06-16 00:00:00+07:00,477.1114502,477.1114502,477.1114502,477.1114502
1994-06-17 00:00:00+07:00,476.5314331,476.5314331,476.5314331,476.5314331
1994-06-20 00:00:00+07:00,475.7114868,475.7114868,475.7114868,475.7114868
1994-06-21 00:00:00+07:00,475.2214966,475.2214966,475.2214966,475.2214966
1994-06-22 00:00:00+07:00,473.1116028,473.1116028,473.1116028,473.1116028
1994-06-23 00:00:00+07:00,470.9416199,470.9416199,470.9416199,470.9416199
1994-06-24 00:00:00+07:00,468.8517456,468.8517456,468.8517456,468.8517456
1994-06-27 00:00:00+07:00,464.3719177,464.3719177,464.3719177,464.3719177
1994-06-28 00:00:00+07:00,462.3919983,462.3919983,462.3919983,462.3919983
1994-06-29 00:00:00+07:00,457.722168,457.722168,457.722168,457.722168
1994-06-30 00:00:00+07:00,457.282196,457.282196,457.282196,457.282196
1994-07-01 00:00:00+07:00,458.7221375,458.7221375,458.7221375,458.7221375
1994-07-04 00:00:00+07:00,458.3521423,458.3521423,458.3521423,458.3521423
1994-07-05 00:00:00+07:00,456.7422485,456.7422485,456.7422485,456.7422485
1994-07-06 00:00:00+07:00,453.6723633,453.6723633,453.6723633,453.6723633
1994-07-07 00:00:00+07:00,454.0823669,454.0823669,454.0823669,454.0823669
1994-07-08 00:00:00+07:00,452.1824036,452.1824036,452.1824036,452.1824036
1994-07-11 00:00:00+07:00,450.4324951,450.4324951,450.4324951,450.4324951
1994-07-12 00:00:00+07:00,449.7025146,449.7025146,449.7025146,449.7025146
1994-07-13 00:00:00+07:00,453.1923523,453.1923523,453.1923523,453.1923523
1994-07-14 00:00:00+07:00,460.2720947,460.2720947,460.2720947,460.2720947
1994-07-15 00:00:00+07:00,461.7619934,461.7619934,461.7619934,461.7619934
1994-07-18 00:00:00+07:00,462.4620056,462.4620056,462.4620056,462.4620056
1994-07-19 00:00:00+07:00,460.6221008,460.6221008,460.6221008,460.6221008
1994-07-20 00:00:00+07:00,462.5220032,462.5220032,462.5220032,462.5220032
1994-07-21 00:00:00+07:00,461.1220703,461.1220703,461.1220703,461.1220703
1994-07-22 00:00:00+07:00,459.0521545,459.0521545,459.0521545,459.0521545
1994-07-25 00:00:00+07:00,455.1022644,455.1022644,455.1022644,455.1022644
1994-07-26 00:00:00+07:00,454.3423157,454.3423157,454.3423157,454.3423157
1994-07-27 00:00:00+07:00,453.352356,453.352356,453.352356,453.352356
1994-07-28 00:00:00+07:00,452.9523621,452.9523621,452.9523621,452.9523621
1994-07-29 00:00:00+07:00,451.0624084,451.0624084,451.0624084,451.0624084
1994-08-01 00:00:00+07:00,452.7023621,452.7023621,452.7023621,452.7023621
1994-08-02 00:00:00+07:00,459.2221069,459.2221069,459.2221069,459.2221069
1994-08-03 00:00:00+07:00,464.8319092,464.8319092,464.8319092,464.8319092
1994-08-04 00:00:00+07:00,468.7117615,468.7117615,468.7117615,468.7117615
1994-08-05 00:00:00+07:00,472.7815857,472.7815857,472.7815857,472.7815857
1994-08-08 00:00:00+07:00,472.3916321,472.3916321,472.3916321,472.3916321
1994-08-09 00:00:00+07:00,469.9017334,469.9017334,469.9017334,469.9017334
1994-08-10 00:00:00+07:00,471.6716309,471.6716309,471.6716309,471.6716309
1994-08-11 00:00:00+07:00,473.5115662,473.5115662,473.5115662,473.5115662
1994-08-12 00:00:00+07:00,474.9815063,474.9815063,474.9815063,474.9815063
1994-08-15 00:00:00+07:00,478.0113831,478.0113831,478.0113831,478.0113831
1994-08-16 00:00:00+07:00,483.5812073,483.5812073,483.5812073,483.5812073
1994-08-18 00:00:00+07:00,492.8568115,492.8568115,492.8568115,492.8568115
1994-08-19 00:00:00+07:00,492.1908264,492.1908264,492.1908264,492.1908264
1994-08-22 00:00:00+07:00,492.4008484,492.4008484,492.4008484,492.4008484
1994-08-23 00:00:00+07:00,496.4107056,496.4107056,496.4107056,496.4107056
1994-08-24 00:00:00+07:00,498.5205994,498.5205994,498.5205994,498.5205994
1994-08-25 00:00:00+07:00,502.9404297,502.9404297,502.9404297,502.9404297
1994-08-26 00:00:00+07:00,505.3103333,505.3103333,505.3103333,505.3103333
1994-08-29 00:00:00+07:00,507.7402344,507.7402344,507.7402344,507.7402344
1994-08-30 00:00:00+07:00,509.0701904,509.0701904,509.0701904,509.0701904
1994-08-31 00:00:00+07:00,510.2401733,510.2401733,510.2401733,510.2401733
1994-09-01 00:00:00+07:00,512.6900635,512.6900635,512.6900635,512.6900635
1994-09-02 00:00:00+07:00,515.539917,515.539917,515.539917,515.539917
1994-09-05 00:00:00+07:00,519.3997192,519.3997192,519.3997192,519.3997192
1994-09-06 00:00:00+07:00,524.4796143,524.4796143,524.4796143,524.4796143
1994-09-07 00:00:00+07:00,532.0292969,532.0292969,532.0292969,532.0292969
1994-09-08 00:00:00+07:00,532.8192749,532.8192749,532.8192749,532.8192749
1994-09-09 00:00:00+07:00,532.3392334,532.3392334,532.3392334,532.3392334
1994-09-12 00:00:00+07:00,521.2196655,521.2196655,521.2196655,521.2196655
1994-09-13 00:00:00+07:00,515.6799316,515.6799316,515.6799316,515.6799316
1994-09-14 00:00:00+07:00,520.2897339,520.2897339,520.2897339,520.2897339
1994-09-15 00:00:00+07:00,522.0097046,522.0097046,522.0097046,522.0097046
1994-09-16 00:00:00+07:00,525.6094971,525.6094971,525.6094971,525.6094971
1994-09-19 00:00:00+07:00,522.0296631,522.0296631,522.0296631,522.0296631
1994-09-20 00:00:00+07:00,521.699646,521.699646,521.699646,521.699646
